0,219,212,220,215,213,220,210,219,218,212,215,219,217,217,213,218,219,219,215,214,217,214,215,211,216,210,216,218,219,210,212,210,214,216,217,217
0.2,218.998248007008,211.998304006784,219.99824000704,214.99828000688,212.998296006816,219.99824000704,209.99832000672,218.998248007008,217.998256006976,211.998304006784,214.99828000688,218.998248007008,216.998264006944,216.998264006944,212.998296006816,217.998256006976,218.998248007008,218.998248007008,214.99828000688,213.998288006848,216.998264006944,213.998288006848,214.99828000688,210.998312006752,215.998272006912,209.99832000672,215.998272006912,217.998256006976,218.998248007008,209.99832000672,211.998304006784,209.99832000672,213.998288006848,215.998272006912,216.998264006944,216.998264006944
0.4,218.996496028032,211.996608027136,219.99648002816,214.99656002752,212.996592027264,219.99648002816,209.99664002688,218.996496028032,217.996512027904,211.996608027136,214.99656002752,218.996496028032,216.996528027776,216.996528027776,212.996592027264,217.996512027904,218.996496028032,218.996496028032,214.99656002752,213.996576027392,216.996528027776,213.996576027392,214.99656002752,210.996624027008,215.996544027648,209.99664002688,215.996544027648,217.996512027904,218.996496028032,209.99664002688,211.996608027136,209.99664002688,213.996576027392,215.996544027648,216.996528027776,216.996528027776
0.6,218.994744063071,211.994912061056,219.994720063359,214.99484006192,212.994888061344,219.994720063359,209.99496006048,218.994744063071,217.994768062783,211.994912061056,214.99484006192,218.994744063071,216.994792062495,216.994792062495,212.994888061344,217.994768062783,218.994744063071,218.994744063071,214.99484006192,213.994864061632,216.994792062495,213.994864061632,214.99484006192,210.994936060768,215.994816062208,209.99496006048,215.994816062208,217.994768062783,218.994744063071,209.99496006048,211.994912061056,209.99496006048,213.994864061632,215.994816062208,216.994792062495,216.994792062495
0.8,218.992992112127,211.993216108543,219.992960112639,214.993120110079,212.993184109055,219.992960112639,209.993280107519,218.992992112127,217.993024111615,211.993216108543,214.993120110079,218.992992112127,216.993056111103,216.993056111103,212.993184109055,217.993024111615,218.992992112127,218.992992112127,214.993120110079,213.993152109567,216.993056111103,213.993152109567,214.993120110079,210.993248108031,215.993088110591,209.993280107519,215.993088110591,217.993024111615,218.992992112127,209.993280107519,211.993216108543,209.993280107519,213.993152109567,215.993088110591,216.993056111103,216.993056111103
1,218.991240175198,211.991520169598,219.991200175998,214.991400171998,212.991480170398,219.991200175998,209.991600167998,218.991240175198,217.991280174398,211.991520169598,214.991400171998,218.991240175198,216.991320173598,216.991320173598,212.991480170398,217.991280174398,218.991240175198,218.991240175198,214.991400171998,213.991440171198,216.991320173598,213.991440171198,214.991400171998,210.991560168798,215.991360172798,209.991600167998,215.991360172798,217.991280174398,218.991240175198,209.991600167998,211.991520169598,209.991600167998,213.991440171198,215.991360172798,216.991320173598,216.991320173598
1.2,218.989488252284,211.98982424422,219.989440253436,214.989680247676,212.989776245372,219.989440253436,209.989920241916,218.989488252284,217.989536251132,211.98982424422,214.989680247676,218.989488252284,216.98958424998,216.98958424998,212.989776245372,217.989536251132,218.989488252284,218.989488252284,214.989680247676,213.989728246524,216.98958424998,213.989728246524,214.989680247676,210.989872243068,215.989632248828,209.989920241916,215.989632248828,217.989536251132,218.989488252284,209.989920241916,211.98982424422,209.989920241916,213.989728246524,215.989632248828,216.98958424998,216.98958424998
1.4,218.987736343386,211.98812833241,219.987680344954,214.987960337114,212.988072333978,219.987680344954,209.988240329274,218.987736343386,217.987792341818,211.98812833241,214.987960337114,218.987736343386,216.98784834025,216.98784834025,212.988072333978,217.987792341818,218.987736343386,218.987736343386,214.987960337114,213.988016335546,216.98784834025,213.988016335546,214.987960337114,210.988184330842,215.987904338682,209.988240329274,215.987904338682,217.987792341818,218.987736343386,209.988240329274,211.98812833241,209.988240329274,213.988016335546,215.987904338682,216.98784834025,216.98784834025
1.6,218.985984448502,211.986432434167,219.98592045055,214.986240440311,212.986368436215,219.98592045055,209.986560430071,218.985984448502,217.986048446454,211.986432434167,214.986240440311,218.985984448502,216.986112444407,216.986112444407,212.986368436215,217.986048446454,218.985984448502,218.985984448502,214.986240440311,213.986304438263,216.986112444407,213.986304438263,214.986240440311,210.986496432119,215.986176442359,209.986560430071,215.986176442359,217.986048446454,218.985984448502,209.986560430071,211.986432434167,209.986560430071,213.986304438263,215.986176442359,216.986112444407,216.986112444407
1.8,218.984232567634,211.984736549491,219.984160570226,214.984520557267,212.984664552083,219.984160570226,209.984880544307,218.984232567634,217.984304565042,211.984736549491,214.984520557267,218.984232567634,216.984376562451,216.984376562451,212.984664552083,217.984304565042,218.984232567634,218.984232567634,214.984520557267,213.984592554675,216.984376562451,213.984592554675,214.984520557267,210.984808546899,215.984448559859,209.984880544307,215.984448559859,217.984304565042,218.984232567634,209.984880544307,211.984736549491,209.984880544307,213.984592554675,215.984448559859,216.984376562451,216.984376562451
2,211.781044038617,205.703944955118,209.302912827518,176.679600950881,150,180.788428879971,199.789144062631,212.496056345145,210.814007307847,159.900616388837,208.586188125295,213.208813342443,212.71810820557,150,208.797037086573,212.235257117135,212.466861392742,165.18035372243,205.341988985607,161.870270497291,209.385039973191,208.372077342508,150,205.450973454529,208.420131954882,158.844657964631,206.297068004144,210.814007307847,211.449252715448,176.714569761569,207.804259113872,150,209.764676652682,181.763557469043,209.518209311653,209.846970577077
